Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1674.1783109090914
FDW14,OUT017,1481.850614173228
NCN55,OUT010,584.7577647727275
FDQ58,OUT017,2658.6059800000016
FDY38,OUT027,6280.890879999999
FDH56,OUT046,1922.149381714285
FDL48,OUT018,713.8586545454544
FDC48,OUT027,2517.8820884848487
FDN33,OUT045,1559.3429752688173
FDA36,OUT017,2752.970934653465
FDT44,OUT017,1922.149381714285
FDQ56,OUT045,1481.850614173228
NCC54,OUT019,584.7577647727275
FDU11,OUT049,2143.3489083333334
DRL59,OUT013,713.8586545454544
FDM24,OUT049,2288.5508357894723
FDI57,OUT045,3130.0049049504946
DRC12,OUT018,2893.8398258992793
NCM42,OUT027,3242.0620715328487
FDA46,OUT010,482.6995426229506
FDA31,OUT013,2851.631695876288
NCJ31,OUT035,3733.516921739131
FDG52,OUT046,798.2176035398227
NCL19,OUT019,281.48208181818177
FDS10,OUT035,3384.108064242422
FDX22,OUT010,584.7577647727275
NCF19,OUT035,798.2176035398227
NCE06,OUT046,2491.4174351851852
DRC27,OUT046,4127.6567298429345
FDE21,OUT035,1922.149381714285
NCR42,OUT019,92.67548155339809
FDX51,OUT018,2893.8398258992793
NCR06,OUT018,507.04640366972495
FDU31,OUT027,5329.3147244444435
FDU59,OUT017,2491.4174351851852
FDR03,OUT027,5329.3147244444435
FDS49,OUT027,2517.8820884848487
FDD48,OUT010,281.48208181818177
NCF18,OUT017,2939.348476190476
NCD43,OUT027,2517.8820884848487
NCD54,OUT018,1752.2524400000004
FDY19,OUT010,281.48208181818177
NCY54,OUT017,2851.631695876288
NCL19,OUT018,2232.8470218487396
FDP23,OUT010,584.7577647727275
FDC26,OUT013,1526.996447619047
FDR14,OUT010,165.91858165137614
NCS41,OUT035,3384.108064242422
FDF41,OUT035,3733.516921739131
FDU34,OUT046,2143.3489083333334
DRH11,OUT046,935.0323883040938
FDM03,OUT013,1526.996447619047
FDS31,OUT017,3384.108064242422
FDJ20,OUT017,2143.3489083333334
FDV44,OUT027,5329.3147244444435
FDG02,OUT049,2752.970934653465
FDA09,OUT013,2851.631695876288
FDT04,OUT013,507.04640366972495
FDL58,OUT019,584.7577647727275
FDE52,OUT045,1424.5946902777773
FDW12,OUT035,2288.5508357894723
FDL51,OUT017,3753.000099363056
NCY42,OUT027,3242.0620715328487
FDR07,OUT017,1559.3429752688173
FDN40,OUT045,2288.5508357894723
FDB35,OUT027,2517.8820884848487
FDA22,OUT017,2288.5508357894723
NCL06,OUT046,4596.84638627451
FDI35,OUT013,3384.108064242422
NCW42,OUT045,3753.000099363056
NCX06,OUT049,2568.33283364486
FDC37,OUT027,2517.8820884848487
FDZ14,OUT018,1752.2524400000004
DRG49,OUT049,3441.1849720279715
NCG06,OUT045,4105.919507547172
DRC36,OUT045,2851.631695876288
FDV21,OUT019,281.48208181818177
FDB53,OUT046,2660.950403030303
DRP47,OUT019,584.7577647727275
FDA14,OUT013,2660.950403030303
DRC24,OUT035,2660.950403030303
FDW21,OUT018,1372.6884907407411
NCH29,OUT046,1559.3429752688173
FDU58,OUT013,2893.8398258992793
FDY27,OUT017,2851.631695876288
FDV56,OUT035,1784.4287381818178
FDT59,OUT046,4127.6567298429345
FDB23,OUT046,3753.000099363056
FDR49,OUT045,798.2176035398227
FDB03,OUT010,584.7577647727275
FDN39,OUT045,2453.7477006992995
FDX02,OUT027,5329.3147244444435
FDQ16,OUT027,2517.8820884848487
FDU35,OUT018,1372.6884907407411
NCT29,OUT013,1992.6578734693871
FDZ27,OUT046,798.2176035398227
FDN57,OUT017,2309.2007980000008
FDA03,OUT018,2232.8470218487396
FDZ36,OUT045,3384.108064242422
NCU05,OUT013,1243.068929770992
FDT39,OUT018,2232.8470218487396
FDK60,OUT017,1559.3429752688173
FDZ25,OUT017,2894.220710714286
FDG12,OUT046,2236.827228333333
DRB01,OUT019,482.6995426229506
NCC43,OUT027,6280.890879999999
FDX13,OUT019,584.7577647727275
FDM22,OUT049,796.6402682539688
FDJ03,OUT027,1378.2631852760735
FDU14,OUT018,3327.9525829268296
FDB33,OUT010,346.8972837209301
FDP27,OUT046,3391.5912527272726
FDO38,OUT010,165.91858165137614
FDE28,OUT027,6280.890879999999
FDO27,OUT035,1559.3429752688173
DRL23,OUT027,2517.8820884848487
FDS28,OUT046,935.0323883040938
FDX24,OUT013,1481.850614173228
FDZ02,OUT035,1559.3429752688173
FDL46,OUT045,1827.8328454545451
FDS60,OUT027,5329.3147244444435
NCO06,OUT017,583.8145788617886
FDO16,OUT035,1481.850614173228
FDC60,OUT049,1259.549051315789
FDA48,OUT018,3327.9525829268296
FDZ36,OUT027,5329.3147244444435
FDK27,OUT045,1827.8328454545451
FDW23,OUT018,507.04640366972495
FDM14,OUT018,1372.6884907407411
FDM14,OUT013,1674.1783109090914
FDW60,OUT018,2851.631695876288
FDE21,OUT013,1922.149381714285
NCM42,OUT035,1879.0540499999997
FDY59,OUT010,219.21852093023256
DRI49,OUT049,1259.549051315789
FDT28,OUT019,346.8972837209301
FDQ22,OUT018,507.04640366972495
FDR60,OUT049,1259.549051315789
FDC50,OUT019,219.21852093023256
FDV24,OUT013,2491.4174351851852
DRF48,OUT010,482.6995426229506
FDQ47,OUT046,583.8145788617886
DRN36,OUT049,1559.3429752688173
NCY06,OUT035,1992.6578734693871
FDE52,OUT035,1424.5946902777773
NCB54,OUT045,1827.8328454545451
NCF31,OUT035,2288.5508357894723
FDJ08,OUT027,5329.3147244444435
NCC07,OUT017,1674.1783109090914
NCD19,OUT027,1378.2631852760735
FDL46,OUT049,1992.6578734693871
FDM20,OUT045,4127.6567298429345
NCI06,OUT010,425.9355914529917
DRM11,OUT035,4596.84638627451
NCH07,OUT018,2232.8470218487396
FDS23,OUT013,2143.3489083333334
FDO49,OUT018,713.8586545454544
FDS35,OUT049,1103.1862133333327
DRK39,OUT045,1481.850614173228
DRI39,OUT049,796.6402682539688
FDV04,OUT017,2491.4174351851852
NCN14,OUT035,3384.108064242422
FDH08,OUT013,4127.6567298429345
FDS20,OUT046,3384.108064242422
FDV40,OUT049,1103.1862133333327
FDZ48,OUT010,281.48208181818177
FDS24,OUT027,2517.8820884848487
FDK44,OUT049,2568.33283364486
FDS48,OUT045,2660.950403030303
FDK26,OUT010,482.6995426229506
FDD23,OUT045,3391.5912527272726
NCH54,OUT017,2894.220710714286
NCP14,OUT010,219.21852093023256
FDM60,OUT010,92.67548155339809
FDV24,OUT017,2491.4174351851852
FDH08,OUT018,3327.9525829268296
FDS12,OUT027,3242.0620715328487
FDR39,OUT027,5329.3147244444435
FDP12,OUT027,1378.2631852760735
DRF60,OUT027,6280.890879999999
FDC09,OUT035,1784.4287381818178
FDF50,OUT018,2893.8398258992793
FDG28,OUT035,4127.6567298429345
NCE19,OUT017,935.0323883040938
NCM53,OUT010,281.48208181818177
NCN18,OUT049,1526.996447619047
FDF32,OUT035,3130.0049049504946
FDF11,OUT013,4127.6567298429345
DRI59,OUT049,3753.000099363056
NCG54,OUT035,2894.220710714286
FDM44,OUT046,1674.1783109090914
FDT57,OUT018,3327.9525829268296
FDV24,OUT046,2491.4174351851852
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.8586545454544
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3391.5912527272726
FDZ56,OUT046,2894.220710714286
FDZ40,OUT019,165.91858165137614
FDS46,OUT027,3242.0620715328487
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2939.348476190476
FDL26,OUT045,2894.220710714286
FDA56,OUT018,1752.2524400000004
FDN27,OUT046,1922.149381714285
FDM20,OUT049,4127.6567298429345
FDO16,OUT017,1481.850614173228
FDL03,OUT035,3130.0049049504946
FDE58,OUT046,1922.149381714285
FDI02,OUT027,3242.0620715328487
NCC55,OUT019,92.67548155339809
FDR03,OUT018,3327.9525829268296
FDB14,OUT017,1424.5946902777773
FDR45,OUT013,4127.6567298429345
NCN07,OUT017,2236.827228333333
FDM51,OUT019,219.21852093023256
FDT52,OUT027,6280.890879999999
FDL26,OUT046,2660.950403030303
NCZ42,OUT046,4127.6567298429345
DRI47,OUT019,346.8972837209301
FDW40,OUT013,2309.2007980000008
FDN34,OUT046,2894.220710714286
FDS01,OUT035,2851.631695876288
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1424.5946902777773
FDX35,OUT018,3327.9525829268296
NCB06,OUT046,2894.220710714286
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1559.3429752688173
FDY45,OUT013,4105.919507547172
FDA22,OUT010,425.9355914529917
FDE02,OUT035,1559.3429752688173
FDW21,OUT045,1879.0540499999997
FDV34,OUT046,1103.1862133333327
FDS59,OUT049,1784.4287381818178
NCW17,OUT017,2236.827228333333
NCK54,OUT046,1922.149381714285
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3104.1898299065438
FDD08,OUT010,92.67548155339809
NCO07,OUT017,3753.000099363056
FDJ10,OUT010,281.48208181818177
FDW36,OUT017,1526.996447619047
FDW21,OUT010,219.21852093023256
FDY19,OUT017,1922.149381714285
DRE03,OUT013,798.2176035398227
NCC55,OUT049,677.1027476190471
FDH52,OUT010,165.91858165137614
FDO09,OUT017,3978.3906814159286
FDU43,OUT045,4127.6567298429345
FDX09,OUT010,425.9355914529917
FDH40,OUT019,219.21852093023256
FDW58,OUT017,1674.1783109090914
FDC47,OUT017,3733.516921739131
NCR41,OUT035,1559.3429752688173
DRG49,OUT035,3733.516921739131
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333327
FDY35,OUT013,507.04640366972495
FDI35,OUT017,3384.108064242422
NCU18,OUT049,2309.2007980000008
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2658.6059800000016
NCV29,OUT018,2851.631695876288
NCY30,OUT017,3384.108064242422
FDQ46,OUT049,1879.0540499999997
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3753.000099363056
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2658.6059800000016
DRN59,OUT035,798.2176035398227
FDI44,OUT035,1243.068929770992
FDA45,OUT049,2568.33283364486
FDP31,OUT045,1103.1862133333327
FDY01,OUT046,1922.149381714285
FDT09,OUT018,1752.2524400000004
DRH03,OUT027,2517.8820884848487
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2288.5508357894723
FDG14,OUT049,2288.5508357894723
FDG28,OUT027,6280.890879999999
FDU14,OUT049,4596.84638627451
FDY47,OUT019,281.48208181818177
FDI56,OUT049,1259.549051315789
DRD01,OUT013,796.6402682539688
FDM22,OUT046,935.0323883040938
FDH33,OUT013,507.04640366972495
DRZ24,OUT013,1922.149381714285
NCQ38,OUT046,1674.1783109090914
FDO16,OUT027,2517.8820884848487
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.8398258992793
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2894.220710714286
FDR31,OUT010,346.8972837209301
DRK49,OUT018,507.04640366972495
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3384.108064242422
NCG19,OUT046,3441.1849720279715
FDH12,OUT035,1526.996447619047
FDM32,OUT035,1424.5946902777773
FDM27,OUT035,2894.220710714286
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.3429752688173
FDS10,OUT013,2568.33283364486
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1424.5946902777773
NCW42,OUT013,3753.000099363056
NCC06,OUT018,1752.2524400000004
FDW02,OUT017,1992.6578734693871
NCD43,OUT017,1674.1783109090914
FDM57,OUT018,1259.549051315789
FDA58,OUT017,3733.516921739131
FDK56,OUT046,3384.108064242422
FDP52,OUT045,3733.516921739131
FDW20,OUT018,1752.2524400000004
FDS52,OUT049,1674.1783109090914
NCT29,OUT018,1752.2524400000004
NCL54,OUT013,2851.631695876288
FDC05,OUT045,3130.0049049504946
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.0620715328487
FDD32,OUT010,219.21852093023256
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,935.0323883040938
FDD51,OUT018,507.04640366972495
NCY30,OUT019,425.9355914529917
FDP58,OUT017,3733.516921739131
FDV49,OUT017,4105.919507547172
FDY24,OUT019,165.91858165137614
NCO55,OUT017,1526.996447619047
FDR13,OUT017,1922.149381714285
FDS51,OUT017,935.0323883040938
FDP26,OUT045,1879.0540499999997
NCB54,OUT027,3242.0620715328487
FDF32,OUT017,3130.0049049504946
FDN31,OUT018,2893.8398258992793
DRM48,OUT017,583.8145788617886
FDN20,OUT049,2453.7477006992995
DRL01,OUT046,3441.1849720279715
FDV56,OUT049,1784.4287381818178
DRH13,OUT027,2517.8820884848487
FDA03,OUT017,2453.7477006992995
FDF47,OUT027,5329.3147244444435
FDX32,OUT046,2660.950403030303
FDX57,OUT049,1559.3429752688173
NCA30,OUT045,2939.348476190476
FDO49,OUT013,713.8586545454544
FDL04,OUT019,219.21852093023256
DRM48,OUT035,583.8145788617886
FDR16,OUT013,3441.1849720279715
NCC19,OUT018,2893.8398258992793
NCE42,OUT045,4127.6567298429345
FDY24,OUT017,935.0323883040938
FDH19,OUT049,2568.33283364486
FDJ46,OUT013,2851.631695876288
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2143.3489083333334
FDZ37,OUT035,1481.850614173228
NCT30,OUT045,798.2176035398227
DRY23,OUT018,507.04640366972495
NCZ30,OUT018,1752.2524400000004
FDC44,OUT018,1752.2524400000004
FDB45,OUT035,1674.1783109090914
FDY04,OUT013,2894.220710714286
FDM27,OUT046,2894.220710714286
FDZ43,OUT017,4127.6567298429345
FDT39,OUT019,346.8972837209301
NCC06,OUT019,281.48208181818177
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4596.84638627451
FDU08,OUT046,1559.3429752688173
FDK40,OUT017,4105.919507547172
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,2660.950403030303
FDP09,OUT045,3753.000099363056
FDW21,OUT049,1559.3429752688173
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1481.850614173228
FDV43,OUT019,92.67548155339809
FDD22,OUT045,1526.996447619047
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.6995426229506
FDM25,OUT046,2851.631695876288
NCN41,OUT049,1992.6578734693871
FDU24,OUT045,1481.850614173228
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4105.919507547172
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.9355914529917
FDP20,OUT017,1992.6578734693871
FDK32,OUT046,2660.950403030303
FDN52,OUT049,1259.549051315789
FDM58,OUT045,1784.4287381818178
FDZ46,OUT027,3242.0620715328487
NCA18,OUT018,1752.2524400000004
FDD35,OUT046,2236.827228333333
NCK31,OUT035,713.8586545454544
FDI40,OUT027,2517.8820884848487
FDT50,OUT019,219.21852093023256
NCT06,OUT046,2894.220710714286
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539688
FDT13,OUT045,2939.348476190476
FDO50,OUT045,1424.5946902777773
NCU18,OUT010,281.48208181818177
NCR54,OUT049,3130.0049049504946
NCO18,OUT018,2851.631695876288
FDU09,OUT045,935.0323883040938
FDT13,OUT018,2893.8398258992793
FDE09,OUT046,1674.1783109090914
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3441.1849720279715
DRH15,OUT035,677.1027476190471
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.3147244444435
FDC09,OUT046,1784.4287381818178
FDH45,OUT027,1378.2631852760735
FDV32,OUT046,1103.1862133333327
FDG12,OUT035,2236.827228333333
FDS32,OUT013,2309.2007980000008
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3733.516921739131
DRE15,OUT049,1259.549051315789
NCL42,OUT045,4127.6567298429345
FDP31,OUT013,1103.1862133333327
FDN33,OUT018,1259.549051315789
FDZ59,OUT046,2491.4174351851852
FDE45,OUT010,425.9355914529917
FDJ07,OUT013,1922.149381714285
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.3147244444435
FDO15,OUT010,165.91858165137614
FDM46,OUT013,1481.850614173228
FDR03,OUT045,3753.000099363056
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,2568.33283364486
FDO51,OUT049,677.1027476190471
FDJ40,OUT018,1372.6884907407411
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.149381714285
FDV02,OUT035,2894.220710714286
FDN09,OUT046,4127.6567298429345
NCM55,OUT027,5329.3147244444435
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209301
FDW03,OUT010,219.21852093023256
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2143.3489083333334
DRI03,OUT045,2851.631695876288
FDN13,OUT035,1559.3429752688173
FDF45,OUT027,1378.2631852760735
FDU46,OUT035,1424.5946902777773
FDB57,OUT049,3753.000099363056
FDV12,OUT049,1559.3429752688173
FDQ58,OUT013,2658.6059800000016
NCA18,OUT017,1922.149381714285
FDH52,OUT049,796.6402682539688
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.3147244444435
NCO18,OUT019,425.9355914529917
FDM32,OUT017,1424.5946902777773
NCL07,OUT017,583.8145788617886
FDK03,OUT013,4596.84638627451
FDP59,OUT017,1784.4287381818178
FDQ24,OUT049,4596.84638627451
FDQ16,OUT018,1372.6884907407411
FDU44,OUT013,2894.220710714286
FDH28,OUT010,92.67548155339809
FDV28,OUT019,92.67548155339809
FDM22,OUT045,935.0323883040938
FDR56,OUT046,3130.0049049504946
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.91858165137614
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,3753.000099363056
NCS42,OUT018,1259.549051315789
FDY57,OUT027,2517.8820884848487
FDB21,OUT049,3441.1849720279715
FDE28,OUT017,3733.516921739131
FDQ55,OUT017,1922.149381714285
FDA48,OUT049,3441.1849720279715
FDZ19,OUT045,2851.631695876288
NCC43,OUT045,3978.3906814159286
NCV18,OUT046,1481.850614173228
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4105.919507547172
NCC30,OUT045,2568.33283364486
FDM57,OUT013,1243.068929770992
FDL09,OUT010,425.9355914529917
FDB09,OUT027,3242.0620715328487
FDT44,OUT035,2143.3489083333334
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.108064242422
FDK32,OUT013,2660.950403030303
DRA12,OUT046,2309.2007980000008
FDO46,OUT010,482.6995426229506
FDE52,OUT013,1424.5946902777773
NCH42,OUT045,4127.6567298429345
FDV08,OUT035,677.1027476190471
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.48208181818177
FDD22,OUT046,1922.149381714285
FDS07,OUT027,3242.0620715328487
DRI13,OUT045,3753.000099363056
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4596.84638627451
FDD28,OUT019,165.91858165137614
NCP41,OUT017,1674.1783109090914
FDS08,OUT049,2851.631695876288
FDX47,OUT045,2288.5508357894723
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,4127.6567298429345
FDL14,OUT045,2288.5508357894723
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454544
FDT04,OUT046,677.1027476190471
DRC13,OUT049,2236.827228333333
FDR16,OUT027,5329.3147244444435
FDQ03,OUT027,6280.890879999999
FDE38,OUT035,2288.5508357894723
DRH23,OUT027,1378.2631852760735
FDT11,OUT019,482.6995426229506
FDD09,OUT035,2851.631695876288
FDR40,OUT045,1481.850614173228
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1559.3429752688173
FDA51,OUT017,1922.149381714285
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.0049049504946
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3753.000099363056
FDW04,OUT017,1992.6578734693871
FDK52,OUT017,3733.516921739131
FDN60,OUT049,2894.220710714286
FDM09,OUT019,425.9355914529917
FDP46,OUT049,1259.549051315789
FDB50,OUT019,165.91858165137614
NCQ29,OUT049,3978.3906814159286
FDP16,OUT027,6280.890879999999
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229506
FDN22,OUT046,3978.3906814159286
FDF39,OUT049,4105.919507547172
FDS21,OUT017,935.0323883040938
NCM42,OUT013,1879.0540499999997
FDK50,OUT019,425.9355914529917
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407411
DRJ49,OUT027,3242.0620715328487
NCT42,OUT019,346.8972837209301
FDE38,OUT049,2288.5508357894723
FDI04,OUT049,3130.0049049504946
NCH54,OUT045,2894.220710714286
FDT56,OUT049,796.6402682539688
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2893.8398258992793
FDP21,OUT049,3391.5912527272726
FDH05,OUT013,3441.1849720279715
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006992995
FDF33,OUT049,1879.0540499999997
DRK37,OUT013,2893.8398258992793
DRH49,OUT045,1243.068929770992
FDT58,OUT013,2288.5508357894723
FDD41,OUT018,1372.6884907407411
FDP40,OUT018,1372.6884907407411
FDM51,OUT027,2517.8820884848487
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,935.0323883040938
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.2007980000008
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.8972837209301
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.8820884848487
FDX27,OUT017,1559.3429752688173
DRM37,OUT045,3130.0049049504946
FDA38,OUT045,4127.6567298429345
FDR36,OUT046,677.1027476190471
FDZ45,OUT046,3130.0049049504946
FDG05,OUT017,2288.5508357894723
FDK28,OUT013,4596.84638627451
FDV47,OUT045,1424.5946902777773
FDN21,OUT045,2453.7477006992995
FDP20,OUT027,3242.0620715328487
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.04640366972495
FDA56,OUT017,2236.827228333333
FDB09,OUT013,1992.6578734693871
NCO26,OUT027,3242.0620715328487
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328487
FDZ44,OUT027,3242.0620715328487
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.149381714285
NCG42,OUT017,1992.6578734693871
DRI13,OUT027,5329.3147244444435
FDQ32,OUT013,1992.6578734693871
FDW16,OUT035,1424.5946902777773
FDU27,OUT046,798.2176035398227
FDR28,OUT010,425.9355914529917
FDQ49,OUT010,346.8972837209301
FDS37,OUT046,1922.149381714285
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.7477006992995
FDW45,OUT010,346.8972837209301
NCN30,OUT049,1559.3429752688173
FDN24,OUT049,796.6402682539688
NCL41,OUT027,1378.2631852760735
FDR02,OUT019,281.48208181818177
FDD09,OUT010,425.9355914529917
FDS33,OUT010,219.21852093023256
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2491.4174351851852
DRH01,OUT049,2568.33283364486
FDX32,OUT013,2309.2007980000008
NCP30,OUT018,507.04640366972495
FDB60,OUT045,3391.5912527272726
FDB14,OUT049,1259.549051315789
NCP02,OUT035,935.0323883040938
FDJ10,OUT017,2309.2007980000008
FDG34,OUT046,1784.4287381818178
NCB18,OUT017,1424.5946902777773
FDM16,OUT049,1103.1862133333327
FDW25,OUT018,1259.549051315789
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2309.2007980000008
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1424.5946902777773
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,796.6402682539688
DRJ37,OUT013,2288.5508357894723
DRJ24,OUT027,5329.3147244444435
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.0540499999997
FDZ33,OUT045,2491.4174351851852
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2288.5508357894723
FDG31,OUT046,1103.1862133333327
FDE34,OUT019,482.6995426229506
NCR30,OUT027,1378.2631852760735
FDV33,OUT035,4105.919507547172
DRZ24,OUT018,1752.2524400000004
NCL54,OUT035,2851.631695876288
FDR12,OUT049,3104.1898299065438
NCC54,OUT046,3441.1849720279715
DRN59,OUT013,798.2176035398227
FDX50,OUT019,281.48208181818177
FDV31,OUT027,5329.3147244444435
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.631695876288
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3441.1849720279715
FDD33,OUT046,3441.1849720279715
FDW35,OUT013,507.04640366972495
FDJ36,OUT017,1784.4287381818178
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1526.996447619047
FDH35,OUT046,2453.7477006992995
NCS30,OUT027,3242.0620715328487
FDN49,OUT017,677.1027476190471
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3441.1849720279715
FDP19,OUT018,1752.2524400000004
FDU21,OUT010,92.67548155339809
NCP41,OUT045,1674.1783109090914
FDY10,OUT013,1922.149381714285
FDP12,OUT018,507.04640366972495
NCN26,OUT049,1922.149381714285
FDK44,OUT013,2568.33283364486
FDC28,OUT049,1879.0540499999997
FDJ41,OUT027,6280.890879999999
NCT29,OUT035,1992.6578734693871
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.5912527272726
FDC51,OUT046,2236.827228333333
FDU03,OUT013,3384.108064242422
FDX39,OUT045,3753.000099363056
NCY05,OUT010,92.67548155339809
NCL06,OUT027,6280.890879999999
FDD32,OUT035,1243.068929770992
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.2007980000008
FDU57,OUT019,346.8972837209301
FDQ23,OUT046,1879.0540499999997
FDQ52,OUT045,3978.3906814159286
FDC14,OUT045,677.1027476190471
FDY09,OUT035,2568.33283364486
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3753.000099363056
FDJ07,OUT035,1922.149381714285
DRB25,OUT049,1526.996447619047
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.2631852760735
FDB28,OUT046,3391.5912527272726
FDT36,OUT035,583.8145788617886
FDV25,OUT017,3753.000099363056
NCN07,OUT027,3242.0620715328487
FDC57,OUT017,2939.348476190476
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3753.000099363056
NCD06,OUT035,798.2176035398227
FDW08,OUT045,1526.996447619047
NCU29,OUT017,2658.6059800000016
NCE06,OUT013,2491.4174351851852
FDV52,OUT010,281.48208181818177
FDB02,OUT017,2851.631695876288
NCR18,OUT045,677.1027476190471
FDK16,OUT049,1559.3429752688173
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2491.4174351851852
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2851.631695876288
DRH59,OUT045,1103.1862133333327
FDS52,OUT013,1674.1783109090914
FDU40,OUT027,5329.3147244444435
NCF54,OUT013,2568.33283364486
FDH46,OUT045,1879.0540499999997
NCP14,OUT049,1879.0540499999997
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.8972837209301
FDV27,OUT027,2517.8820884848487
NCJ06,OUT049,2236.827228333333
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.2176035398227
FDQ07,OUT017,3733.516921739131
FDS45,OUT049,1879.0540499999997
